I#	607|Skeletal Muscle cell lysate 1st expt	608|Skeletal Muscle cell supnt 1st expt	609|Skeletal Muscle cell lysate 1st expt	610|Skeletal Muscle cell supnt 1st expt	611|Skeletal Muscle cell lysate 1st expt	612|Skeletal Muscle cell supnt 1st expt	613|Skeletal Muscle cell lysate 2nd expt	614|Skeletal Muscle cell supnt 2nd expt	615|Skeletal Muscle cell lysate 2nd expt	616|Skeletal Muscle cell supnt 2nd expt	617|Skeletal Muscle cell lysate 2nd expt	618|Skeletal Muscle cell supnt 2nd expt
VIM	-0.625934281777	nan	-0.327348370672	nan	nan	nan	-0.20288783347	nan	nan	nan	-0.17248751551	nan
RAB7A	nan	nan	nan	nan	nan	nan	0.388355456626	nan	0.118726938571	nan	0.22263289055	nan
RPL13	-0.0101343771337	nan	0.0426443374085	nan	0.0143552929771	nan	nan	nan	nan	nan	0.187707155127	nan
ALCAM	0.0100636833447	nan	-0.0709665213541	nan	-0.00723156923108	nan	nan	nan	nan	nan	nan	nan
ALCAM	nan	nan	nan	nan	nan	nan	nan	nan	0.0649174766813	-0.62760683813	nan	nan
MACF1	nan	nan	nan	nan	nan	nan	0.190997225061	nan	nan	nan	nan	nan
CFL2	-0.136061549576	nan	0.162210036314	nan	-0.0985055449524	nan	nan	nan	nan	nan	-0.0496307677246	nan
API5	nan	nan	nan	nan	nan	nan	0.195946441033	nan	-0.582074221396	nan	nan	nan
TRA2B	nan	nan	nan	nan	-1.00288827932	nan	nan	nan	nan	nan	nan	nan
TPD52L2	nan	nan	0.250961573533	nan	nan	nan	nan	nan	nan	nan	nan	nan
CYB5R3	nan	nan	nan	nan	nan	nan	0.454031630895	nan	0.103146927103	nan	0.300448367477	nan
CAPN2	nan	nan	nan	nan	nan	nan	nan	nan	-0.0867837661421	nan	nan	nan
SEC31A	nan	nan	nan	nan	nan	nan	0.492078535043	nan	nan	nan	nan	nan
TGOLN2	nan	nan	-0.603840510927	nan	nan	nan	nan	nan	nan	nan	nan	nan
KARS	nan	nan	nan	nan	nan	nan	-1.03562390973	nan	-1.10969486483	nan	nan	nan
CIRBP	nan	nan	-0.293358942691	nan	-0.209227962138	nan	0.260151897301	nan	nan	nan	0.110915901402	nan
RSU1	nan	nan	nan	nan	nan	nan	0.195946441033	nan	nan	nan	0.0174170530774	nan
DPYSL2	nan	nan	nan	nan	-0.060397279644	nan	nan	nan	-0.0867837661421	nan	-0.438292851579	nan
MME	nan	nan	nan	nan	nan	nan	0.390245037828	nan	0.23956612533	nan	nan	nan
CCDC47	nan	nan	nan	nan	nan	nan	0.351074440547	nan	0.22263289055	nan	nan	nan
SLC25A3	-0.63935479754	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
PAFAH1B1	nan	nan	nan	nan	0.421155960662	nan	nan	nan	nan	nan	nan	nan
NES	-0.701341684435	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ARHGDIA	-0.164884384742	nan	-0.0785636691937	nan	-0.169744675832	nan	0.0709665213541	nan	-0.0565835283664	nan	-0.217851096811	nan
-	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0785636691937	nan
SOD1	nan	nan	nan	nan	nan	nan	0.039488289881	nan	-0.12961273813	nan	-0.121678556588	nan
TCP1	nan	nan	0.635986503746	nan	nan	nan	0.0499049058263	nan	nan	nan	nan	nan
ERP44	nan	nan	nan	nan	nan	nan	0.531156057025	nan	-0.278579550458	nan	-0.269033146455	nan
UBE2L3	nan	nan	-0.28278970098	nan	nan	nan	-0.105678077895	nan	-0.436161839314	nan	-0.263034405834	nan
TPD52L2	-0.060397279644	nan	nan	nan	nan	nan	nan	nan	0.147202107181	nan	nan	nan
TKT	nan	nan	-0.104697378667	nan	nan	nan	nan	nan	nan	nan	nan	nan
STOM	nan	nan	nan	nan	nan	nan	0.498178734579	nan	-0.0454429707612	nan	nan	nan
PALLD	-0.0203404482842	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
RPN2	0.167357927739	nan	0.141432790929	nan	0.0538064436958	nan	nan	nan	nan	nan	nan	nan
CD63	-0.174621396107	nan	-0.0862010350493	nan	-0.320125852253	nan	0.53951952996	nan	0.103146927103	nan	0.415037499279	nan
TPI1	nan	nan	nan	nan	nan	nan	-0.0772429989325	nan	-0.0840642647885	nan	-0.0813396274519	nan
-	nan	nan	nan	nan	nan	nan	nan	nan	0.373327247394	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	0.209227962138	nan	nan	nan	-0.30451104181	nan
COX5A	nan	nan	nan	nan	-0.147202107181	nan	0.241270431542	nan	0.0232697793228	nan	-0.0949116470255	nan
RANBP1	nan	nan	0.233888060174	nan	nan	nan	nan	nan	nan	nan	nan	nan
MRPL12	-0.0816137655537	nan	-0.117161344233	nan	-0.263611599297	nan	0.477944250839	nan	0.0969617298871	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	0.204233052218	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	0.0923401721467	nan	0.0409717810563	nan	-0.259423152281	nan
-	-0.192645077942	nan	-0.184424571137	nan	-0.118726938571	nan	-0.0384361816561	nan	-0.299830761822	nan	-0.180147861158	nan
NAPA	nan	nan	-0.236163541109	nan	nan	nan	nan	nan	nan	nan	nan	nan
CTSB	0.645240512645	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
TUBA1A	0.241230035515	nan	0.0949116470255	nan	0.0342157153379	nan	0.084670323987	nan	-0.0100636833447	nan	-0.162210036314	nan
RPL13A	0.144046369617	nan	-0.0086822430998	nan	0.0976107966264	nan	0.500217879853	nan	0.253257284222	nan	nan	nan
-	nan	nan	nan	nan	0.100304905796	nan	nan	nan	nan	nan	0.179514657014	nan
LAMP1	-0.24639546372	nan	nan	nan	nan	nan	nan	nan	0.0513991525066	nan	0.0469210473875	nan
EEF1G	-0.0439433475876	nan	-0.311148256134	nan	nan	nan	-0.109694864826	nan	-0.258217389536	nan	nan	nan
NOMO3	nan	nan	nan	nan	nan	nan	0.590744853315	nan	0.182786075742	nan	-0.0565835283664	nan
LAMP1	nan	nan	nan	nan	nan	nan	0.450084446378	nan	nan	nan	nan	nan
EIF2S3	0.621993231666	nan	nan	nan	0.100304905796	nan	nan	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	0.55427329665	nan	nan	nan	nan	nan
-	0.0257375614136	nan	-0.0679388286566	nan	0.088141596869	nan	0.202571917848	nan	-0.00432160595009	nan	0.199255376063	nan
-	-0.152003093445	nan	nan	nan	-0.0923401721467	nan	nan	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	0.237863830099	nan	-0.0524158941511	nan	nan	nan
-	0.109694864826	nan	-0.323732591734	nan	nan	nan	nan	nan	nan	nan	nan	nan
-	0.0962618530584	nan	0.0922074380971	nan	nan	nan	nan	nan	nan	nan	0.107803289535	nan
-	0.0328061450832	nan	nan	nan	-0.256700472112	nan	nan	nan	nan	nan	nan	nan
FUBP1	-0.345564459155	nan	nan	nan	-0.288064643021	nan	nan	nan	nan	nan	nan	nan
ACSL3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.207561069935	nan
LRRC59	0.105678077895	nan	-0.0306192350584	nan	-0.0923401721467	nan	0.397828209247	nan	0.153606979148	nan	0.0247366783215	nan
-	nan	-0.283329168052	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-	0.0648828515849	nan	0.0593552776164	nan	-0.0101343771337	nan	0.150400988849	nan	-0.00432160595009	nan	0.0115879742752	nan
-	-0.00578235259401	nan	0.0813396274519	nan	-0.176250639692	nan	0.265344566521	nan	nan	nan	0.129733929604	nan
NPM1	-0.0938790470029	nan	-0.158429362604	nan	-0.204233052218	nan	0.229382353344	nan	-0.0243196791954	nan	0.0276749584428	nan
HNRNPM	-0.117161344233	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
IQGAP1	nan	nan	-0.075520007641	nan	0.33913738492	nan	nan	nan	nan	nan	nan	nan
TFG	nan	nan	0.803227036435	nan	1.62199323167	nan	nan	nan	0.210896782499	nan	nan	nan
ENAH	nan	nan	nan	nan	nan	nan	0.184424571137	nan	nan	nan	nan	nan
PA2G4	nan	nan	nan	nan	nan	nan	0.215914857265	nan	0.272297327163	nan	0.0232697793228	nan
-	nan	nan	nan	nan	nan	nan	0.469929257775	nan	nan	nan	nan	nan
-	-0.37706964908	nan	-0.351074440547	nan	-0.51457317283	nan	0.0938790470029	nan	-0.160920188181	nan	-0.0579700686373	nan
TIMM44	1.84999925947	nan	-0.623709616663	nan	nan	nan	nan	nan	nan	nan	nan	nan
NASP	nan	nan	nan	nan	nan	nan	0.28278970098	nan	0.0335695326937	nan	nan	nan
-	-0.0365258760251	nan	-0.045431429247	nan	-0.174621396107	nan	0.254977850963	nan	0.22263289055	nan	0.0543922968186	nan
BZW1	0.0565835283664	nan	-0.00433459026389	nan	nan	nan	nan	nan	nan	nan	nan	nan
CRK	nan	nan	0.525066592078	nan	nan	nan	nan	nan	nan	nan	nan	nan
CNN2	2.46336088582	nan	0.320773476946	nan	0.431890348286	nan	0.50840340559	nan	nan	nan	nan	nan
RCN1	nan	nan	nan	nan	nan	nan	0.432454552356	nan	nan	nan	nan	nan
RAB5C	0.0894981508391	nan	nan	nan	nan	nan	0.595096877855	nan	0.388355456626	nan	0.320125852253	nan
H2AFV	nan	nan	nan	nan	nan	nan	0.0144995696951	nan	0.0908029370083	nan	nan	nan
EIF4H	0.0129261744443	nan	-0.190997225061	nan	0.0579700686373	nan	-0.0551956542421	nan	nan	nan	-0.374065718223	nan
RPL7P32	-0.0380063225797	nan	-0.055891200892	nan	0.0398402645318	nan	0.195946441033	nan	-0.0143552929771	nan	-0.0758748669751	nan
-	nan	nan	nan	nan	nan	nan	0.20589610144	nan	nan	nan	nan	nan
PLIN3	nan	nan	nan	nan	nan	nan	nan	nan	-0.142740172116	nan	nan	nan
VDAC1P4	nan	nan	-0.215914857265	nan	nan	nan	nan	nan	nan	nan	nan	nan
PEBP1	0.0426443374085	nan	0.0114956388378	nan	0.221567788538	nan	nan	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	0.115597447016	nan	-0.0071955014042	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.783389931258	nan
-	0.107018249882	nan	5.54531975166	nan	0.400537929584	nan	0.142417044616	nan	-0.248534836139	nan	nan	nan
SARNP	nan	nan	nan	nan	-1.22769202504	nan	nan	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	0.0499049058263	nan	0.318325858207	nan	-0.43082049652	nan
-	nan	nan	nan	nan	nan	nan	0.407363571393	nan	nan	nan	nan	nan
-	-0.0409717810563	nan	0.0129261744443	nan	0.0200576523413	nan	0.254977850963	nan	0.0709665213541	nan	0.0573916638883	nan
-	0.171206827418	nan	-0.477944250839	nan	0.977463111239	nan	nan	nan	nan	nan	nan	nan
RPS26	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.28278970098	nan
RPS27	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	nan
RPL11	nan	nan	nan	nan	-0.234465253637	nan	0.227692025042	nan	-0.0482361856528	nan	0.153606979148	nan
RPL27A	-0.110915901402	nan	0.0621217119078	nan	0.196607044095	nan	0.321928094887	nan	0.288064643021	nan	0.120294233718	nan
RPLP0	nan	nan	-0.0679388286566	nan	0.39066768556	nan	nan	nan	nan	nan	nan	nan
PCBP1	-0.192645077942	nan	0.102993993323	nan	nan	nan	nan	nan	nan	nan	-0.0690146779152	nan
-	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.317304068362	nan
SPARC	nan	nan	0.353887836285	nan	0.207892851641	nan	nan	nan	nan	nan	nan	nan
AKR1B1	nan	nan	nan	nan	nan	nan	0.123433941248	nan	nan	nan	nan	nan
ANXA1	0.0229004021101	nan	-0.0908029370083	nan	0.0	nan	0.241270431542	nan	-0.0356239097307	nan	0.0785636691937	nan
ANXA5	0.0496307677246	nan	nan	nan	0.0703893278914	nan	nan	nan	0.039488289881	nan	0.148800661407	nan
ARF4	0.345964030343	nan	nan	nan	nan	nan	0.256700472112	nan	0.192645077942	nan	0.136061549576	nan
ATP1B3	nan	nan	nan	nan	nan	nan	nan	nan	0.279283757479	nan	nan	nan
ATP5D	0.0412429822319	nan	-0.110915901402	nan	-0.0634091701761	nan	0.204233052218	nan	0.0892673380971	nan	0.0174170530774	nan
BANF1	nan	nan	0.18142064028	nan	0.580145484423	nan	nan	nan	nan	nan	nan	nan
CIRBP	nan	nan	nan	nan	nan	nan	nan	nan	-0.0690146779152	nan	nan	nan
CNN3	nan	nan	nan	nan	nan	nan	0.352915787371	nan	nan	nan	nan	nan
CSRP2	0.0510240030245	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
CSTB	0.115033242946	nan	0.158337027167	nan	0.130930869826	nan	0.229382353344	nan	0.103146927103	nan	-0.153156788061	nan
CTSD	-0.0203404482842	nan	-0.0938790470029	0.826232932263	0.0579700686373	nan	0.550042516372	nan	0.184424571137	-0.446785562143	0.28278970098	nan
DPYSL2	nan	nan	nan	nan	nan	nan	0.0634091701761	nan	nan	nan	nan	nan
EEF2	0.0703893278914	nan	-0.0130430374756	nan	0.0524158941511	nan	0.128156351491	nan	-0.0579700686373	nan	-0.2533842358	nan
EIF4A1	nan	nan	0.342554745477	nan	nan	nan	0.176250639692	nan	-0.00288250853312	nan	-0.0962618530584	nan
EIF5A	0.00144197417391	nan	0.0100636833447	nan	-0.0573916638883	nan	0.0	nan	-0.180147861158	nan	-0.288063200325	nan
ENO1	-0.0218043703183	nan	0.0524158941511	nan	0.0328061450832	nan	0.0862010350493	nan	-0.171206827418	nan	-0.255802836603	nan
GLRX	nan	nan	nan	nan	5.30662680523	nan	0.288064643021	nan	nan	nan	nan	nan
HMGA2	-0.0188780102057	nan	-0.161653263479	nan	-0.226003674889	nan	nan	nan	nan	nan	nan	nan
LGALS1	0.163498732283	nan	0.109694864826	nan	0.248534836139	nan	0.156820109743	nan	-0.0257375614136	nan	-0.102993993323	nan
LUM	nan	-2.53655029554	nan	-3.70951121443	nan	nan	nan	-1.37573453858	nan	-2.74631276643	nan	-3.74749481896
NME2	0.0257375614136	nan	nan	nan	-0.129733929604	nan	0.0365258760251	nan	-0.0894981508391	nan	-0.211635253327	nan
PEA15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0188780102057	nan
PHB	0.518031492602	nan	0.437227738913	nan	0.257010618206	nan	0.556393348524	nan	nan	nan	-0.044044332706	nan
RCN1	-0.0862010350493	nan	-0.0619024389259	nan	-0.169744675832	nan	nan	nan	nan	nan	0.295128035544	nan
RCN2	0.0703893278914	nan	-0.0130430374756	nan	-0.148800661407	nan	0.30757280191	nan	0.163267919541	nan	0.055891200892	nan
RPLP1	nan	nan	0.0384361816561	nan	0.18523225423	nan	nan	nan	nan	nan	-0.0285691521968	nan
RPLP2	-0.0816137655537	nan	-0.13447704086	nan	-0.0862010350493	nan	0.0816137655537	nan	-0.111031312389	nan	-0.111031312389	nan
RPS10	0.0186341741391	nan	0.00575926928868	nan	0.182692297516	nan	nan	nan	nan	nan	nan	nan
RPS11	nan	nan	0.0482361856528	nan	nan	nan	nan	nan	nan	nan	nan	nan
RPS13	0.00288250853312	nan	-0.060397279644	nan	-0.0424567992429	nan	nan	nan	nan	nan	nan	nan
RPS15	-0.0543922968186	nan	-0.192645077942	nan	0.0271540515037	nan	0.251538766996	nan	-0.0143552929771	nan	0.148800661407	nan
RPS19	-0.0785636691937	nan	0.116364756692	nan	0.00432160595009	nan	0.599462070416	nan	0.0543922968186	nan	0.121863233373	nan
RPS20	0.388465097283	nan	0.411426245726	nan	0.280956313831	nan	0.562772261087	nan	-0.0772429989325	nan	0.394031641159	nan
RPS28	0.0935601761623	nan	0.0799753767206	nan	0.0962618530584	nan	0.302226180445	nan	0.0380063225797	nan	0.0724827538015	nan
S100A10	nan	nan	nan	nan	nan	nan	0.30757280191	nan	nan	nan	nan	nan
SSBP1	nan	nan	nan	nan	-0.0528949484321	nan	nan	nan	nan	nan	0.236163541109	nan
TPM4	0.0510240030245	nan	0.044044332706	nan	nan	nan	nan	nan	nan	nan	nan	nan
HSP90B1	-0.0528949484321	nan	-0.0409717810563	nan	-0.261880711217	nan	nan	nan	nan	nan	nan	nan
UBE2N	-0.131313234678	nan	-0.207561069935	nan	-0.148800661407	nan	nan	nan	nan	nan	nan	nan
VDAC1	0.0976107966264	nan	nan	nan	0.0398402645318	nan	nan	nan	nan	nan	nan	nan
YARS	nan	nan	0.358396261957	nan	nan	nan	nan	nan	nan	nan	nan	nan
YWHAB	-0.0320936297099	nan	0.125651101662	nan	0.320773476946	nan	0.227692025042	nan	0.0247366783215	nan	nan	nan
YWHAZ	0.0731347046302	nan	0.0745054363636	nan	0.0538064436958	-0.621993231666	0.0985055449524	nan	-0.0731347046302	nan	-0.175045486111	nan
ZYX	nan	nan	0.00432160595009	nan	nan	nan	nan	nan	nan	nan	nan	nan
KRT9	-5.26534456652	nan	-6.38082178394	nan	nan	nan	-4.1595484598	nan	-6.26749834444	nan	-5.08563710159	nan
-	0.037030730945	nan	0.120351940365	nan	0.0867837661421	nan	nan	nan	0.0350469470992	nan	nan	nan
LDHB	-0.00578235259401	nan	-0.00288827932483	nan	0.046840254203	nan	0.0785636691937	nan	0.0115879742752	nan	0.0144995696951	nan
ACAT1	nan	nan	nan	nan	nan	nan	nan	nan	0.320125852253	nan	nan	nan
ALDOA	0.115033242946	nan	0.132247798298	nan	0.0384361816561	nan	nan	nan	nan	nan	nan	nan
NME1	0.0867837661421	nan	0.0398402645318	nan	-0.00288827932483	nan	nan	nan	nan	nan	nan	nan
PDHA1	nan	nan	nan	nan	0.314986485469	nan	nan	nan	nan	nan	nan	nan
DSC1	nan	nan	nan	nan	nan	nan	nan	nan	-1.20100646606	nan	nan	nan
FABP3	0.111031312389	nan	0.333423733725	nan	0.488515008958	nan	nan	nan	nan	nan	nan	nan
PALLD	nan	nan	nan	nan	0.0538064436958	nan	0.0247366783215	nan	0.0232697793228	nan	0.0350469470992	nan
PTMS	0.20414071678	nan	0.166072675947	nan	0.272620454663	nan	0.40545145045	nan	-0.437227738913	nan	-0.291603558031	nan
-	nan	nan	nan	nan	nan	nan	0.562772261087	nan	nan	nan	nan	nan
GABARAPL2	nan	nan	nan	nan	nan	nan	0.320125852253	nan	0.338250400189	nan	0.420819851873	nan
HDLBP	nan	nan	4.18428029442	nan	nan	nan	0.444183844938	nan	-0.0186341741391	nan	nan	nan
EIF4G1	nan	nan	nan	nan	nan	nan	0.23956612533	nan	nan	nan	nan	nan
HMGN1	nan	nan	nan	nan	-0.215914857265	nan	nan	nan	nan	nan	nan	nan
RPLP0	-0.0439433475876	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
KRT2	nan	nan	nan	nan	nan	nan	nan	nan	-5.00463621725	nan	-1.11569915343	nan
-	0.175045486111	nan	-0.197599959885	nan	0.037030730945	nan	0.186064929519	nan	-0.0496307677246	nan	-0.0989584800882	nan
TPM2	0.113700499165	nan	0.044044332706	nan	0.134878054343	nan	0.448114896528	nan	0.22263289055	nan	0.392137097169	nan
EIF2S1	-0.397828209247	nan	-0.826232932263	nan	0.113700499165	nan	nan	nan	nan	nan	nan	nan
PDIA4	-0.084670323987	nan	nan	nan	-0.129733929604	nan	0.3789444967	nan	0.0770410357638	nan	0.161653263479	nan
PRDX6	0.0962618530584	nan	nan	nan	nan	nan	0.197599959885	nan	-0.0482361856528	nan	nan	nan
RAB11A	nan	nan	nan	nan	nan	nan	0.619270551496	nan	0.103146927103	nan	nan	nan
RAB1A	nan	nan	nan	nan	nan	nan	nan	nan	0.0816137655537	nan	nan	nan
SLC16A3	-0.224317298261	nan	nan	nan	nan	nan	0.459972730742	nan	nan	nan	nan	nan
TBCA	-0.0262050703474	nan	nan	nan	0.20414071678	nan	nan	nan	nan	nan	nan	nan
XRCC6	nan	nan	nan	nan	0.927517246198	nan	nan	nan	nan	nan	nan	nan
TPT1	-0.434402824146	nan	nan	nan	0.0313951962755	nan	nan	nan	nan	nan	nan	nan
TOMM20	nan	nan	0.444667066842	nan	0.31382629639	nan	nan	nan	nan	nan	nan	nan
-	-0.717856771219	nan	nan	nan	nan	nan	0.422752464407	nan	nan	nan	nan	nan
PFN1	0.0229004021101	0.263611599297	0.0772429989325	1.36215793968	0.194087052116	0.82112604183	0.163267919541	1.07096652135	-0.0538064436958	1.00288827932	-0.175045486111	1.2378638301
ESYT1	-0.486004020633	nan	0.323081789504	nan	nan	nan	0.533242384274	nan	0.0513991525066	nan	-0.0867837661421	nan
PMPCB	nan	nan	nan	nan	nan	nan	0.678071905113	nan	nan	nan	nan	nan
HIST1H1C	-0.483984852996	nan	-0.177881725271	nan	-0.637109357334	nan	0.16650266314	nan	0.0469210473875	nan	0.060397279644	nan
HIST1H1B	-0.473931188332	nan	-0.20589610144	nan	-0.617056130431	nan	-0.296310560708	nan	-0.0328061450832	nan	0.0130430374756	nan
PAWR	nan	nan	-0.00144341686967	nan	-0.0679388286566	nan	nan	nan	nan	nan	nan	nan
SCCPDH	nan	nan	nan	nan	nan	nan	0.454031630895	nan	nan	nan	nan	nan
GARS	0.044044332706	nan	0.0607391578577	nan	0.0908534304511	nan	0.384583702737	nan	0.232768962976	nan	0.195946441033	nan
GDI2	0.151858816727	nan	0.00575926928868	nan	0.180147861158	nan	0.0831412353002	nan	-0.11769504267	nan	-0.238786859587	nan
TPM3	0.0758748669751	nan	0.0200576523413	nan	-0.0634091701761	nan	0.253257284222	nan	0.0320936297099	nan	-0.0129261744443	nan
GANAB	nan	nan	-0.115597447016	nan	-0.254977850963	nan	nan	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	-0.044044332706	nan	nan	nan	nan	nan
VIM	nan	nan	nan	0.715485866756	nan	nan	nan	nan	nan	nan	nan	0.171368418312
SCARB2	nan	nan	nan	nan	nan	nan	0.486004020633	nan	0.194294815161	nan	0.60603472434	nan
LDHA	0.0551956542421	nan	0.0257375614136	nan	0.0867837661421	nan	0.200912693926	nan	-0.0313951962755	nan	-0.102993993323	nan
LMNA	0.0648828515849	nan	-0.0350469470992	nan	-0.16004041251	nan	0.395928676331	nan	0.0649174766813	nan	nan	nan
RPS14	nan	nan	nan	nan	nan	nan	0.110915901402	nan	-0.0538064436958	nan	-0.164786278143	nan
HN1	-0.0484122051852	nan	0.037030730945	nan	0.568518597793	nan	nan	nan	nan	nan	nan	nan
CDK5RAP3	nan	nan	nan	nan	nan	nan	0.490050853696	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.09850554495	nan
-	nan	nan	-1.16812275881	nan	nan	nan	nan	nan	nan	nan	nan	nan
DDX39A	-0.286304185157	nan	nan	nan	nan	nan	0.291592016516	nan	-0.136191386287	nan	nan	nan
CSRP1	0.18523225423	nan	nan	nan	0.282143228781	nan	0.126580496565	nan	0.258425152581	nan	-0.113700499165	nan
RPL17P27	nan	nan	nan	nan	-0.0424567992429	nan	nan	nan	nan	nan	nan	nan
FN1	nan	nan	nan	nan	nan	nan	0.394031641159	nan	nan	nan	nan	nan
ATP5H	nan	nan	-0.522840788813	nan	-0.37706964908	nan	0.251538766996	nan	0.109358756037	nan	-0.0840642647885	nan
CAPG	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.0922074380971	nan
GNB2L1	nan	nan	nan	nan	nan	nan	0.248107861596	nan	nan	nan	nan	nan
UCHL3	nan	nan	nan	nan	nan	nan	-0.964213777947	nan	nan	nan	nan	nan
EIF1AY	-0.153606979148	nan	-0.0247366783215	nan	nan	nan	nan	nan	nan	nan	nan	nan
HMGA2	nan	nan	nan	nan	nan	nan	0.00723156923108	nan	-0.333423733725	nan	-0.233888060174	nan
COL6A2	nan	nan	nan	nan	-0.0218043703183	nan	0.637109357334	nan	nan	nan	nan	nan
AFG3L1P	nan	nan	nan	nan	nan	nan	0.844250767322	nan	nan	nan	0.345564459155	nan
SERBP1	-0.147202107181	nan	nan	nan	-0.291592016516	nan	0.182786075742	nan	0.117161344233	nan	-0.0285691521968	nan
COPB1	nan	nan	nan	nan	nan	nan	0.345564459155	nan	nan	nan	nan	nan
SURF4	nan	nan	nan	nan	nan	nan	nan	nan	0.00578235259401	nan	nan	nan
EDF1	nan	nan	nan	nan	0.0482361856528	nan	nan	nan	nan	nan	nan	nan
PSME1	nan	nan	nan	nan	nan	nan	nan	nan	-0.159629185821	nan	0.137647800468	nan
-	-0.045431429247	nan	0.0328061450832	nan	-0.060397279644	nan	0.121863233373	nan	0.28982725172	nan	-0.263034405834	nan
-	-0.265344566521	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ALPL	nan	nan	nan	nan	nan	nan	nan	nan	-0.0690146779152	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.274040765491	nan
-	0.0229004021101	nan	0.0703893278914	nan	0.126972856258	nan	0.395928676331	nan	0.163267919541	nan	0.176250639692	nan
-	nan	nan	0.20414071678	nan	nan	nan	nan	nan	nan	nan	nan	nan
NCSTN	nan	nan	nan	nan	5.31694219136	nan	0.526992432084	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	0.115597447016	nan	0.136061549576	nan	0.128156351491	nan
-	nan	nan	nan	nan	nan	nan	0.164884384742	nan	2.09541956508	nan	0.40545145045	nan
-	-0.0232697793228	nan	-0.00723156923108	nan	0.121678556588	nan	nan	nan	nan	nan	nan	nan
-	nan	nan	-0.727379545337	nan	nan	nan	0.577766999317	nan	nan	nan	nan	nan
-	nan	nan	0.411426245726	nan	nan	nan	nan	nan	0.35660554652	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	0.621488376746	nan	nan	nan	nan	nan
NAGK	0.822934048028	nan	nan	nan	5.98618336288	nan	nan	nan	nan	nan	nan	nan
-	0.0565835283664	nan	-0.00288827932483	nan	0.0454429707612	nan	0.209227962138	nan	-0.0100636833447	nan	-0.0157829972409	nan
FN1	nan	nan	nan	nan	nan	nan	nan	1.13923579737	nan	nan	nan	0.965784284662
PRKAR2A	nan	nan	nan	nan	nan	nan	0.110915901402	nan	-0.279768421594	nan	-0.0949116470255	nan
RPL22L1	nan	nan	0.352758525041	nan	1.85279789282	nan	nan	nan	nan	nan	nan	nan
PLOD2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.24468509595	nan
CDV3	nan	nan	nan	nan	0.138814468902	nan	0.152003093445	nan	0.00144341686967	nan	-0.153156788061	nan
LETM1	nan	nan	nan	nan	-0.139235797371	nan	nan	nan	nan	nan	nan	nan
-	nan	nan	0.140124223909	nan	nan	nan	nan	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	-0.0214797274105	nan	nan	nan	nan	nan
-	-0.0528949484321	nan	-0.066427361739	nan	0.0799753767206	nan	nan	nan	nan	nan	-0.187767747046	nan
-	0.167357927739	nan	0.147957881387	nan	0.0717626693001	nan	0.114035243246	nan	0.0770410357638	nan	0.0923401721467	nan
-	nan	nan	nan	nan	nan	nan	nan	nan	0.194294815161	nan	0.351074440547	nan
ANXA6	nan	nan	nan	nan	nan	nan	nan	nan	-0.0114956388378	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	-0.462575888042	nan	nan	nan	nan	nan
-	0.0840642647885	nan	-0.0130430374756	nan	nan	nan	nan	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	0.526992432084	nan	nan	nan	nan	nan
-	0.475084882949	nan	0.308011314552	nan	-0.0985055449524	nan	nan	nan	nan	nan	nan	nan
